question,answer_B,source_pdf
대출금액이 5천만원을 초과하는 경우 수입인지 비용은 어떻게 부과되나요?,"대출금액이 5천만원을 초과하는 경우, 대출금액별 수입인지 비용이 다르게 부과되며 고객과 은행이 각 50%씩 부담합니다. 구체적으로 대출금액 5천만원 초과~1억원 이하의 경우 7만원 중 고객이 3만5천원을 부담하고, 1억원 초과~10억원 이하의 경우 15만원 중 고객이 7만5천원을 부담하며, 10억원 초과의 경우 35만원 중 고객이 17만5천원을 부담합니다.",pdf_183_label_6.pdf
대출금액이 1억원 초과인 경우 고객이 부담해야 하는 수수료는 얼마인가요?,대출금액이 1억원 초과인 경우 고객이 부담해야 하는 수수료는 7만5천원입니다.,pdf_183_label_6.pdf
개인채무자보호법 개정에 따라 연체가 발생한 경우 대출의 만기가 경과하지 않았다면 여신 잔액에 대해 지연배상금이 부과되지 않는 조건은 무엇인가요?,"개인금융채무자의 계좌별 대출원금이 5천만원 미만인 경우로서 연체가 발생하여 기한의 이익이 상실된 경우, 대출의 만기가 경과하지 않았다면 여신 잔액에 대하여 지연배상금을 부과하지 않기로 합니다.",pdf_183_label_6.pdf
"KB 소상공인 119plus 만기연장 대출의 대출금리는 어떻게 구성되며, 최대금리는 어떻게 결정되나요?","대출금리는 [기준금리+가산금리]로 구성되며, 12개월 고정금리가 적용됩니다. 2028.04.17까지 신청한 차주의 경우 신청일로부터 3년간 최대금리는 기존 대출의 금리를 초과할 수 없습니다.",pdf_184_label_6.pdf
"대출 상품의 고정금리는 어떻게 설정되며, 실제 금리는 어떻게 확인할 수 있나요?","대출 상품의 고정금리는 최저 연 6.20%에서 최고 연 6.30%로 설정되며, 실제 금리는 담당자와 상의하여 확인할 수 있습니다.",pdf_184_label_6.pdf
대출금 만기일 경과 후 상환하지 않을 경우 어떤 불이익이 발생하나요?,"대출금액을 전액 상환하지 않거나 기한연장을 하지 않은 경우, 은행여신거래기본약관(기업용) 제7조에 따라 기한의 이익이 상실되어 대출잔액에 대한 지연배상금이 부과됩니다. 단, 개인금융채무자의 계좌별 대출원금이 5천만원 미만인 경우 연체가 발생하여 기한의 이익이 상실된 경우 대출의 만기가 경과하지 않았다면 여신 잔액에 대해 지연배상금을 부과하지 않기로 합니다.",pdf_184_label_6.pdf
일반금융소비자가 대출 계약을 체결한 후 청약을 철회할 수 있는 기간은 어떻게 되나요?,"일반금융소비자는 계약서류 수령일, 계약 체결일, 대출금 수령일 중 나중에 발생한 날부터 14일 이내 청약을 철회할 수 있습니다.",pdf_184_label_6.pdf
KB 소상공인 119plus 장기분할상환 대출의 대출신청자격은 어떻게 되나요?,"대출신청자격은 정상대출을 보유하고 있으나, 일시적 유동성 부족으로 상환에 어려움을 겪을 것으로 예상되는 소상공인 차주 중 채무조정 등을 신청한 기업고객으로, 연체우려가 있는 차주 또는 휴업 등 재무적 곤란상황에 처한 차주가 포함됩니다.",pdf_185_label_6.pdf
기초생활수급권자와 장애인이 대출을 받을 때 우대금리는 어떻게 되나요?,"기초생활수급권자, 장애인, 국가유공자 및 자녀, 만 65세 이상, 다문화가정 등은 0.10%p의 우대금리를 받을 수 있습니다.",pdf_185_label_6.pdf
"대출금액이 5천만원 미만인 개인금융채무자가 연체가 발생했을 경우, 기한의 이익이 상실되더라도 지연배상금이 부과되지 않는 조건은 무엇인가요?",대출의 만기가 경과하지 않은 경우에는 지연배상금을 부과하지 않기로 합니다.,pdf_185_label_6.pdf
대출금액이 5천만원을 초과할 경우 수입인지 비용은 어떻게 부과되나요?,"대출금액이 5천만원을 초과하는 경우, 대출금액별로 수입인지 비용이 다르게 부과되며, 고객과 은행이 각 50%씩 부담합니다.",pdf_185_label_6.pdf
수신금리연동부 예ㆍ부적금담보대출의 대출신청자격은 무엇인가요?,"대출신청자격은 본인 명의의 예ㆍ부적금(계약해지 의제계좌에 편입된 적립식예금 제외)을 담보로 대출 받고자 하는 경우입니다. 단, 담보로 하는 예ㆍ부적금이 신규 가입일을 포함하여 2영업일 이내인 경우와 담보로 하는 예ㆍ부적금의 신규시 적용 수신금리가 신규 당일의 일반 공시금리(기본금리) 미만인 경우, 그리고 신용관리대상자이거나 은행이 정한 여신 부적격자인 경우는 제외됩니다.",pdf_186_label_6.pdf
"담보 예ㆍ부적금의 만기일이 경과한 경우, 회수 처리는 어떻게 이루어지나요?",담보 예ㆍ부적금의 만기일이 되었거나 월부금 납입이 중지된 경우에는 담보 예ㆍ부적금과 상계 또는 대리환급 변제충당의 방법으로 회수 처리합니다.,pdf_186_label_6.pdf
대출금액이 1억원을 초과할 경우 고객이 부담해야 하는 수입인지 비용은 얼마인가요?,대출금액이 1억원을 초과할 경우 고객은 7만5천원의 수입인지 비용을 부담해야 합니다.,pdf_186_label_6.pdf
KB 수출기업 우대대출의 가입대상은 무엇인가요?,가입대상은 개인사업자와 법인입니다.,pdf_187_label_6.pdf
"대출 중도상환수수료는 어떻게 계산되며, 담보 종류에 따라 수수료율은 어떻게 다릅니까?","대출 중도상환수수료는 중도상환원금에 수수료율을 곱한 후 잔존일수를 대출기간으로 나누어 계산합니다. 담보 종류에 따라 수수료율은 다음과 같습니다: 부동산 및 동산 담보대출(고정/변동금리)은 0.48%, 보증서 및 기타 담보대출(고정/변동금리)과 신용대출(고정/변동금리)은 각각 0.08%입니다.",pdf_187_label_6.pdf
대출 만기 도래 시 기한 연장 방법과 관련하여 어떤 조건이 필요한가요?,"대출의 만기 시 KB국민은행에서 정한 일정요건을 갖춘 경우 기한연장할 수 있으며, 기한연장하는 경우 고객님의 신용등급 및 거래실적 변동 등에 따라 금리가 하락 또는 상승 될 수 있습니다.",pdf_187_label_6.pdf
대출신청인이 신용관리대상자인 경우 대출이 제한될 수 있는 이유는 무엇인가요?,대출신청인이 신용관리대상자(신용회복지원 또는 배드뱅크 포함)이거나 은행의 신용평가 결과 신용등급이 낮은 고객일 경우 대출이 제한될 수 있습니다.,pdf_187_label_6.pdf
개인채무자보호법 개정에 따른 대출 만기 경과 후 지연배상금 부과 여부는 어떻게 되나요?,"개인채무자보호법에 따라 개인금융채무자의 계좌별 대출원금이 5천만원 미만인 경우로서 연체가 발생하여 기한의 이익이 상실된 경우, 대출의 만기가 경과하지 않았다면 여신 잔액에 대하여 지연배상금을 부과하지 않기로 합니다.",pdf_187_label_6.pdf
시설자금대출의 가입대상은 무엇인가요?,시설자금대출의 가입대상은 개인사업자와 법인입니다.,pdf_188_label_6.pdf
대출금액이 5천만원을 초과할 경우 수입인지 비용은 어떻게 부과되나요?,"대출금액이 5천만원 초과~1억원 이하인 경우 7만원의 수입인지 비용이 부과되며, 고객은 3만5천원을 부담합니다. 대출금액이 1억원 초과~10억원 이하인 경우 15만원의 수입인지 비용이 부과되며, 고객은 7만5천원을 부담합니다. 대출금액이 10억원 초과인 경우 35만원의 수입인지 비용이 부과되며, 고객은 17만5천원을 부담합니다.",pdf_188_label_6.pdf
대출 신청인이 신용관리대상자인 경우 대출이 어떻게 제한될 수 있나요?,대출신청인이 신용관리대상자(신용회복지원 또는 배드뱅크 포함)이거나 은행의 신용평가 결과 신용등급이 낮은 고객일 경우 대출이 제한될 수 있습니다.,pdf_188_label_6.pdf
대출금 중도상환 시 발생할 수 있는 수수료는 어떻게 계산되나요?,"대출금을 중도상환하는 경우 당초 대출일로부터 최장 3년까지 수수료가 발생할 수 있으며, 이는 중도상환원금에 수수료율을 곱하고 잔존일수를 대출기간으로 나누어 계산합니다. 2017.10.26 이전에 신규된 대출은 1.50%, 2017.10.27 이후에 신규된 대출은 1.10%에서 1.40%까지 차등 적용됩니다.",pdf_188_label_6.pdf
"대출금리가 어떻게 구성되며, 변동금리와 고정금리의 차이는 무엇인가요?","대출금리는 기준금리와 가산금리로 구성되며, 변동금리 또는 고정금리가 적용됩니다. 변동금리는 매 주기별(3개월, 6개월, 12개월) 금리 변동에 따라 적용금리가 변동하는 반면, 고정금리는 고객이 선택한 대출기간 동안 동일한 금리가 적용됩니다.",pdf_188_label_6.pdf
부동산담보대출의 고정금리와 변동금리의 중도상환수수료율은 각각 얼마인가요?,"부동산담보대출의 고정금리 중도상환수수료율은 1.40%이며, 변동금리 중도상환수수료율은 1.20%입니다.",pdf_188_label_6.pdf
KB국민은행의 업무시설 중도금대출 신청 자격은 무엇인가요?,"대출신청자는 KB국민은행 지원대상 업무시설 분양계약을 체결하고 분양대금의 10% 이상을 납입한 기업 고객이어야 하며, 신용등급이 BB+ 이상이어야 합니다. 신설기업의 경우 BB 등급 이상도 가능하지만, 신용도판단정보등록자이거나 신용등급이 낮은 고객은 대출이 제한될 수 있습니다.",pdf_189_label_6.pdf
대출금액이 5천만원을 초과할 경우 발생하는 수입인지 비용은 어떻게 되나요?,"대출금액이 5천만원 초과~1억원 이하일 경우 7만원(고객부담 3만5천원), 1억원 초과~10억원 이하일 경우 15만원(고객부담 7만5천원), 10억원 초과일 경우 35만원(고객부담 17만5천원)이 부과됩니다.",pdf_189_label_6.pdf
"대출금이 5천만원을 초과할 경우 수입인지 비용은 어떻게 부과되며, 고객과 은행의 부담 비율은 어떻게 되나요?","대출금이 5천만원을 초과하는 경우 대출금액별 수입인지 비용이 다르게 부과되며, 고객과 은행이 각 50%씩 부담합니다.",pdf_189_label_6.pdf
개인채무자보호법 개정에 따라 연체가 발생한 경우 기한의 이익이 상실된 대출에 대해 지연배상금이 부과되지 않는 조건은 무엇인가요?,"개인금융채무자의 계좌별 대출원금이 5천만원 미만인 경우로서 연체가 발생하여 기한의 이익이 상실된 경우, 대출의 만기가 경과하지 않았다면 여신 잔액에 대하여 지연배상금을 부과하지 않기로 합니다.",pdf_189_label_6.pdf
외상매출채권전자대출의 대출신청자격은 어떻게 되나요?,"대출신청자격은 사업자등록증을 교부 받은 업체간의 거래와 관련하여 그 업체의 사업목적에 부합하는 경상적 영업활동으로써 재화 및 용역을 구매하는 기업으로 당행 기업고객 신용등급 BB(상환청구권 없는 방식의 경우 BB+) 이상이어야 하며, 대출채무자는 위 구매기업과 거래하는 판매기업으로 타 대출금 연체정보, 신용도판단정보등록자 등록내역 등 당행 대출취급 제한대상이 아닌 기업이어야 합니다.",pdf_190_label_6.pdf
대출금액이 10억원을 초과할 경우 고객이 부담해야 하는 수수료는 얼마인가요?,대출금액이 10억원을 초과할 경우 고객이 부담해야 하는 수수료는 17만5천원입니다.,pdf_190_label_6.pdf
대출상품에 대한 설명을 받을 권리가 있는 고객이 문의할 수 있는 연락처는 무엇인가요?,대출상품에 대한 설명을 받을 권리가 있는 고객은 영업점 기업여신담당자 또는 스마트서비스부 ☎1566-9944로 문의할 수 있습니다.,pdf_190_label_6.pdf
기존 고객에 대한 대출상품 적용 여부는 어떻게 되나요?,기존 고객에 대한 적용 여부는 '부'입니다.,pdf_190_label_6.pdf
"무방문, 무서류 간편 대출의 가입대상은 무엇인가요?",가입대상은 개인사업자 및 법인입니다.,pdf_191_label_6.pdf
대출금액이 1억원 초과인 경우 고객이 부담해야 하는 수입인지 비용은 얼마인가요?,대출금액이 1억원 초과~10억원 이하인 경우 고객이 부담해야 하는 수입인지 비용은 7만5천원입니다.,pdf_191_label_6.pdf
